Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
American Samoa,ASM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0957531149405924,0.240184563135955,-0.202616988891734,-3.42895088568189,3.25980682816665,-1.13469288616294,-2.87052854456408,1.52429560889686,0.869269598167648,-4.23437728864654,-2.83679849163519,0.803753378222453,1.36590155070407,-2.64538324917581,-5.64961891041834,2.47043521275813,..,..
Andorra,AND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.45,60.983,63.462,65.872,68.205,70.445,72.593,74.641,76.588,78.424,80.155,81.78,83.301,84.716,86.032,87.252,88.382,89.42,90.378,91.257,92.064,92.8,93.474,94.089,94.649,95.159,95.325,95.178,95.027,94.872,94.712,94.53,94.324,94.111,93.89,93.661,93.425,93.18,92.927,92.666,92.395,92.056,91.641,91.207,90.751,90.285,89.807,89.308,89.004,88.912,88.819,88.726,88.631,88.537,88.441,88.345,88.248,88.15,88.062,87.984,..
Andorra,AND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-0.603684764691934,2.78890725216738,2.67240932351487,1.01049023194111,-3.33802602029949,-0.181175650466031,-0.280692814867606,-1.44221540552377,-3.06444898925606,-1.33076003498734,-3.94874555214248,-2.93137260946314,-2.59533589819409,-2.59835172795356,-2.02378656786722,-1.00182403610599,1.3256729337923,0.970487690400006,0.801682524888875,-0.142614681962741,-1.36612958050706,-2.87054457996786,-4.41262289346209,-0.403571697636522,0.869722420740331,3.82047713638443,9.12362433712795,3.49242735453419,3.73035953120082,1.91345185341851,4.98692923214578,0.504740650532767,4.04088814340709,3.79288948369512,1.89242087413828,2.05754635138069,-0.523712361440857,-6.88578576343916,-5.97666808933573,-1.9587073562118,0.830101584464657,-3.45268829505082,-1.57374573479805,4.52445555660033,2.997046097693,4.66765457782807,0.731812818700448,1.58216933136615,1.66967982731359,..
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.435,10.798,11.204,11.624,12.058,12.504,12.965,13.441,13.932,14.436,14.957,15.632,16.455,17.31,18.202,19.128,20.092,21.088,22.122,23.192,24.298,25.437,26.612,27.821,29.065,30.338,31.643,32.978,34.343,35.731,37.144,38.58,40.039,41.511,43,44.169,45.346,46.525,47.71,48.897,50.087,51.274,52.461,53.645,54.827,56,56.764,57.524,58.282,59.034,59.783,60.528,61.268,62.002,62.731,63.446,64.149,64.839,65.514,66.177,..
Angola,AGO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.8609854603164,54.164117616432,53.4389437249166,52.8384574725264,52.5101463912047,52.4732912000028,52.4250788848155,52.5921233311449,52.7151325131869,52.5581165325523,52.0805586750566,51.9567433129877,51.6390357317983,51.2856932209239,51.1020235514052,51.1540148063781,50.8624414091665,50.9395406129894,51.1890897706717,51.3537055474967,51.327594572014,51.1554496145222,50.8201319118279,50.4306055897676,50.1509867023119,50.0480576334243,49.8255978060701,49.7680660476647,49.8190376805309,49.8980905520902,49.9704601116135,49.8515826032066,49.7845997342575,49.764371819945,49.7952383142249,49.878445682337,49.8431224163182,49.8728110078492,49.956245608203,50.0804727132996,50.2332869567105,50.2413082499196,50.2959830227227,50.38343172762,50.4863247405327,50.5896230662746,50.549459275259,50.5390889409574,50.5456950462936,50.5645994202524,50.5976302869905,50.5080352679062,50.4679776282642,50.4717924862605,50.5197967810515,50.6151669639,50.6856291078069,50.8077871356001,50.9747016426956,51.17863322241,..
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7.70994712206385,-3.49051429975594,0.548367120567789,2.28844087755758,-0.107675791108804,-0.67068962143081,0.488389654434116,2.49666766257133,-3.33590357797753,-6.6575321776896,-2.31085975236482,-8.87696719130457,-26.411770425863,-1.87781638971886,11.359481200189,9.95281738190118,3.87785042949145,1.36472378581571,-1.08527954316024,-0.26794453749595,0.822113704013972,9.94376401877865,-0.4318505625521,7.18703552678508,11.0308358027993,7.58232901027749,9.89001150552824,7.11687315081082,-2.8086344570206,1.07914768833575,-0.220846527749757,4.70645927983367,1.29208563664022,1.21983278695498,-2.46871516905075,-5.81623672036349,-3.40990330802828,-5.16205036467497,-4.03261354245136,..
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.656,39.04,38.427,37.817,37.211,36.61,36.012,35.418,34.829,34.245,33.819,33.898,33.978,34.057,34.137,34.217,34.297,34.377,34.457,34.538,34.618,34.698,34.779,34.86,34.94,35.021,35.102,35.183,35.264,35.345,35.426,35.465,35.085,34.709,34.334,33.961,33.59,33.221,32.855,32.49,32.127,31.74,31.098,30.464,29.837,29.218,28.606,28.002,27.405,26.818,26.238,25.703,25.526,25.35,25.175,25,24.846,24.713,24.599,24.506,..
Antigua and Barbuda,ATG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.7793685688423,52.6754059017109,52.5527837968518,52.4002680681457,52.2284485001995,52.0460663054959,51.9969957439706,51.8868078574811,51.7154236176645,51.5200629425649,51.4109416145971,52.1683732927265,52.8277173997786,53.349567949725,53.7278200253485,54.0039888312724,54.7260570494011,55.382165092746,55.9030240505513,56.275826446281,56.5457043562596,57.2152103559871,57.8270933488726,58.3326589735705,58.7139481435924,59.00851325543,59.615571460958,60.198972730366,60.667627203704,61.0292220358663,61.2525588536336,61.6456515220856,62.038746102899,62.385028201347,62.6525206832927,62.8848114169215,63.326350590683,63.7398192569452,64.0964711023708,64.4133165492675,64.7284782151126,65.1453141998653,65.5175937160738,65.860025220681,66.1845249950209,66.5119990179832,66.834735925711,67.1851569752219,67.555066337225,67.9316625550458,68.3021311400918,68.4873337590893,68.721034410291,68.9562480877661,69.1460858667704,69.2687514695509,69.2320712600633,69.1928824429401,69.1190827326922,68.9903004592352,..
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.59059139746358,8.22628941285166,8.31353690672405,3.92410661134615,-0.0500486881633151,5.3503740481333,10.1667786038668,7.64379359742537,11.551603001262,6.69029249243683,5.12129581147913,4.84999125566688,2.15497355156189,0.82401782654135,-0.573906707339162,3.18973940570983,4.41104828927597,-6.40127325034092,4.32150340056812,3.21914734248926,2.55727791997941,1.69412212476252,4.80818736357038,-6.42631900770876,-0.373294900966243,4.71379508055276,4.37289998190874,4.93766625243637,11.0397061711986,7.54041746568093,-1.63509230991274,-13.4743650156031,-8.92040249912563,-3.30423349856939,2.05110582991782,-1.80323259487324,2.62278049551703,2.71120684663117,4.42525495026875,2.1738184581005,6.4300264671072,3.75387292821029,..
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.611,74.217,74.767,75.309,75.844,76.369,76.888,77.398,77.901,78.394,78.88,79.321,79.743,80.158,80.567,80.969,81.366,81.755,82.139,82.516,82.887,83.313,83.759,84.194,84.621,85.038,85.445,85.843,86.233,86.613,86.984,87.328,87.542,87.752,87.96,88.164,88.366,88.564,88.759,88.952,89.142,89.329,89.51,89.686,89.86,90.031,90.2,90.366,90.53,90.691,90.849,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,91.991,..
Argentina,ARG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.4179970401985,63.3770784309525,63.3926489662106,63.4477771606119,63.517091515584,63.5856477877584,63.5883779855415,63.600281730996,63.6141796881053,63.6220022518444,63.6156663153768,63.5278272347962,63.4278546272438,63.3133714961855,63.1787180907681,63.0181518621363,62.7209140670698,62.3886151806443,62.0455113950321,61.7307443374178,61.4662548687063,61.1206197643031,60.9125206618975,60.7854262553812,60.6659433724742,60.5253247760917,60.4847577266777,60.3710571450515,60.2505722561238,60.213211752819,60.2915951367823,60.2888660479458,60.4059025821157,60.5994487330347,60.8020853729036,60.9831926282661,61.1357554113226,61.2915389945809,61.4496407568669,61.6205765956701,61.8091688685679,62.0204389717985,62.2134338828062,62.402148631685,62.60526740485,62.8286101656879,62.9922902789365,63.1997872206121,63.4237887273903,63.6213345780434,63.7690168895782,63.8807226437241,63.9471288794812,63.9826922106179,64.0154698523561,64.0600197569769,64.0605666116429,64.0835225051061,64.1212772887989,64.1613658498285,..
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.72878831950834,-2.42590802934959,-6.78817817754361,8.43723374065331,8.89676981490285,-2.13646867084347,1.67846614591258,3.28692856462828,8.05028380596933,1.47949852690094,4.00746511768637,0.00581141412814645,1.15692095388221,3.85178245373952,-1.58784478536853,-3.50638721414485,5.34298609554963,-5.91641878440657,8.57775376919905,-0.0296320549168314,-6.66851449554107,-2.30775590527286,2.68198172175644,-0.0518399787976591,-6.6925877848595,4.48430957214457,1.10605155538015,-2.60325448914919,-8.54082459769428,-3.87410316538033,7.6143428188072,6.48760632394378,6.80292086144149,4.50547229943265,-4.03215595317569,4.27459836967437,6.86475427079152,2.68095412136933,-4.45515726428921,-1.87491241541325,-5.44709154527357,-11.8547768361233,7.6765455385672,7.88493756497286,7.72947520461582,6.95554738176538,7.92423813871991,3.02947731150856,-6.85422733296183,9.30012832232192,4.78868313859434,-2.14528444981811,1.26568517537076,-3.57858050983292,1.62966427946265,-3.11006389821465,1.60928234377617,-3.46737624314432,-3.13005137908782,..
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.275,52.147,53.019,53.889,54.758,55.622,56.483,57.341,58.195,59.042,59.864,60.657,61.445,62.225,63,63.611,64.219,64.821,65.419,65.839,66.05,66.259,66.467,66.675,66.883,67.09,67.296,67.501,67.706,67.69,67.421,67.15,66.878,66.606,66.332,66.057,65.781,65.504,65.226,64.947,64.666,64.385,64.236,64.137,64.038,63.938,63.839,63.739,63.64,63.54,63.44,63.34,63.24,63.164,63.112,63.085,63.082,63.103,63.149,63.219,..
Armenia,ARM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.9970893021315,54.1164218034378,53.4628564148959,53.0230874604949,52.7675278473064,52.6938899362778,52.8086135795862,53.1497434726716,53.6865567773348,54.3561971766938,55.1051298420478,56.1382118848031,57.0919069182029,58.0043173328084,58.944071343179,59.9321368319719,60.7161112397342,61.5813567732187,62.440394513009,63.183441457816,63.770318547859,64.1887667974547,64.4436261639753,64.5748542191907,64.6515292949627,64.7045810176442,64.7273620213521,64.7158255906015,64.6416669924235,64.4965013174139,64.3240533032462,63.8979498798662,63.4440633934363,63.0060348939136,62.6364061885691,62.3612366458338,62.501258592756,62.8135683346372,63.2514949237411,63.7275810920091,64.1731422850797,64.7607899466579,65.2066033438608,65.5908416756905,66.0447159348423,66.6385354692918,67.1672006995893,67.859946300541,68.598832446353,69.198869011098,69.5454692371614,69.6953073451489,69.6796445780752,69.5219955355972,69.2929118128669,69.0425707549991,68.7610582999534,68.4489663273217,68.11276041799,67.7503802746092,..
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-10.8708960479915,-40.7444525866327,-6.63846818137284,7.94992079244619,9.10352162624588,7.50696854011277,4.47964116012301,8.14226381315241,3.95761736439178,6.57036386932319,10.2791514173692,13.8234253511397,14.6061249888998,11.1338232157614,14.643129486135,14.0786439000415,14.6959835546261,7.81913724567667,-13.5192417000568,2.5826480831637,4.72842677551959,6.91414364116028,2.82388903997261,3.07285852953729,2.73612872506502,-0.161500620200783,7.18375792793341,4.95169918042562,7.3833616376878,..
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.776,50.761,50.746,50.73,50.715,50.7,50.685,50.67,50.654,50.639,50.624,50.609,50.593,50.578,50.563,50.548,50.532,50.517,50.502,50.487,50.472,50.456,50.441,50.426,50.411,50.395,50.38,50.365,50.35,50.335,50.319,50.304,49.998,49.588,49.177,48.767,48.356,47.946,47.536,47.127,46.717,46.339,45.972,45.606,45.24,44.875,44.511,44.147,43.783,43.421,43.059,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,..
Aruba,ABW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.6699193890539,54.0567841552726,54.383281458426,54.7102919128671,55.1199326693786,55.6311018131102,56.0755436195097,56.7031263457067,57.4144486692015,58.0867077614685,58.6797148807206,59.5524899057874,60.2489973262032,60.8900619159072,61.6392413428496,62.5665628039633,63.0789291255405,63.850511877547,64.8253830923581,65.81027009003,66.6350505857295,67.185100797464,67.578449751406,67.8043761354319,67.9451269972627,68.1544124646971,67.7558904284528,67.567480148141,67.6140735768431,67.7497050727487,67.7967465285041,68.5231035870137,69.0217630248406,69.2982456140351,69.4719687092568,69.6678452268313,69.4507211538461,69.3262805584487,69.2794206950285,69.2612774563227,69.2404213399668,69.3233438825378,69.4216355061479,69.5548202892277,69.7347498911249,69.9353200507843,69.8573893726323,69.6903835134655,69.4459243473628,69.1597259868907,68.8380922405059,68.8856006114889,68.9869344773791,69.1088513847556,69.1811050937614,69.1597742018957,69.1376153787474,68.9463394263804,68.6466058859653,68.3211994657336,..
Aruba,ABW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.6009130222043,20.1133268699863,12.2161903714725,2.09291010616282,3.83127360302673,0.275949465299433,0.989467955083654,2.28442986452826,-2.07950378717389,-2.3119321021686,4.22698289042988,-0.141879497693211,-0.727457998254621,5.42760758812395,-5.10718839133347,-5.40587843456699,-0.152950663568177,6.03174243457872,-0.094958446384581,0.245882555782202,1.41000953951742,-0.224764200801459,-10.6052996116165,-3.88775985287278,3.06388237087862,-1.86416771739363,3.59319794754416,-0.294411895079691,5.12561592178551,1.5830350977227,1.52178032837043,..,..,..
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.529,81.941,82.228,82.511,82.792,83.068,83.34,83.507,83.672,83.836,83.999,84.16,84.32,84.478,84.636,84.792,84.947,85.1,85.252,85.403,85.552,85.7,85.67,85.641,85.611,85.582,85.552,85.522,85.493,85.463,85.433,85.403,85.285,85.157,85.028,84.898,84.767,84.636,84.503,84.37,84.235,84.1,84.222,84.343,84.463,84.582,84.7,84.822,84.943,85.063,85.182,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,..
Australia,AUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.2080988268394,61.115332356804,61.1937312988864,61.380892042528,61.5863661688242,61.7606166958141,61.9490308850379,62.1235400502486,62.2667008630941,62.4100832203245,62.6003417172189,62.7780979446768,62.9604752158516,63.1574754645582,63.3929339233858,63.6807928506251,63.8265549184323,64.1214207679122,64.4863878839539,64.8199542080067,65.0755651491716,65.4397982086374,65.6572561761455,65.79074161739,65.9384461011442,66.1366310038718,66.2149227281648,66.3971479502654,66.6186063855684,66.7826274146764,66.8518331046956,66.8603265763931,66.7811312989476,66.6625992255388,66.5822046305063,66.5725934323396,66.5557185148151,66.5981969862319,66.6763867109205,66.7481948496784,66.7939029976204,66.9279058272004,67.048065888962,67.1532028418431,67.2454377841379,67.3141218343844,67.4830971753657,67.6174574294628,67.6837386642461,67.6715177718794,67.5911079551186,67.3338287632519,67.0838407422162,66.8267948368588,66.5514444053048,66.2580494091257,65.9065730162399,65.5309417025767,65.1529077338752,64.8033515429272,..
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.466742143879657,-1.14643609721574,4.19702516853508,4.89969928446953,3.92680397600387,0.0714475059460113,4.96911840174886,3.25808121844418,4.82705594982275,5.08137642021076,0.546847805191206,2.02003752544454,1.05655390636423,1.50153236429362,0.10981623635378,1.56417525983414,2.43685557286391,-0.269733362610125,2.92521904983241,1.78576545617655,1.71108011582378,1.61964910536163,-3.43562454136811,3.40385555894454,3.81991373430657,2.34598599585875,1.00526608699838,4.02466918224104,2.12152388923137,2.04908201949108,-1.6586900011286,-0.79850510873662,3.01661315834043,2.88783404568591,2.58924499499122,2.52276734429178,2.80987849293575,3.49241829793357,3.87994577617327,2.70128931837841,0.565713355691713,2.73968940200891,1.72290634344677,2.85614767681814,1.85103126483629,1.2892596739831,3.19763845544081,1.60126223678816,-0.142541245499331,0.492100955776877,1.04888379967608,2.1196825044921,0.834341933212656,1.01511499278639,0.732399751351792,1.17791143324995,0.657653883814675,1.37114449535596,0.363735766720836,..
